time,pos_actual,u_in,p_a_actual,p_b_actual,p_p_actual,ps-pos:1,ps-QA:1,ps-QB:1,ps-dist:1,ps-force:1,ps-pA:1,ps-pB:1,ps-pP:1,ps-uout:1,ps-vel:1
2.815320689,0.023797697,1.188528886,7268997.004,2450508.164,14012231.73,0.022348804,1.10571E-07,-2.94131E-06,0.172348804,29501.93633,15424595.83,612693.0681,15425461.44,1.462128572,0.004829199
2.815338573,0.023797874,1.188598749,7268959.661,2450590.906,14012213.84,0.02234889,1.59886E-07,-2.94181E-06,0.17234889,29499.87752,15423637.84,612811.0939,15425446.25,1.462237162,0.004839517
2.815372625,0.02379821,1.188731769,7268888.56,2450748.449,14012179.77,0.022349055,2.25448E-07,-2.94277E-06,0.172349055,29495.96657,15421819.27,613037.1259,15425416.46,1.462443413,0.004859177
2.81543354,0.023798811,1.188969729,7268761.367,2451030.278,14012118.84,0.022349352,3.09893E-07,-2.94448E-06,0.172349352,29488.97931,15418573.42,613445.7583,15425361.22,1.462810717,0.004894394
2.81553781,0.023799841,1.189377048,7268543.649,2451512.688,14012014.54,0.022349866,4.16328E-07,-2.94745E-06,0.172349866,29477.00487,15413018.53,614157.9957,15425262.76,1.463434475,0.004954814
2.815712907,0.023801569,1.190061047,7268178.042,2452322.785,14011839.39,0.022350742,5.51069E-07,-2.95249E-06,0.172350742,29456.77466,15403651.93,615390.4442,15425090,1.46446776,0.005056633
2.815888004,0.023803297,1.190745046,7267812.435,2453132.881,14011664.24,0.022351637,6.59946E-07,-2.9576E-06,0.172351637,29436.33273,15394207.12,616668.6907,15424910.67,1.465483151,0.005158831
2.816319027,0.023807552,1.192428796,7266912.447,2455127.038,14011233.08,0.022353915,8.76264E-07,-2.97051E-06,0.172353915,29384.87173,15370501.99,620011.2816,15424452.36,1.467905328,0.005411149
2.816944908,0.023813731,1.194873738,7265605.592,2458022.714,14010607.01,0.022357416,1.12809E-06,-2.99004E-06,0.172357416,29306.92426,15334752.04,625361.2803,15423761.24,1.471223471,0.005776458
2.817863309,0.023822797,1.198461379,7263687.948,2462271.751,14009688.33,0.022362962,1.43694E-06,-3.02032E-06,0.172362962,29185.16015,15279182.25,634263.7326,15422723.53,1.47565659,0.006302221
2.819187601,0.023835869,1.203634597,7260922.791,2468398.672,14008363.64,0.022371793,1.82116E-06,-3.06711E-06,0.172371793,28993.83708,15192352.97,649247.2351,15421220.53,1.481121688,0.007034503
2.821123541,0.02385738,1.212355625,7257429.462,2477121.151,14006724.65,0.022386418,2.31932E-06,-3.14272E-06,0.172386418,28680.67385,15051128.73,675590.6876,15419065.26,1.48775415,0.008074181
2.823648251,0.023887409,1.224683379,7253325.995,2488303.362,14004832.34,0.022408418,2.91132E-06,-3.25461E-06,0.172408418,28214.35902,14842156.81,717575.3799,15416376.3,1.494966625,0.009353821
2.826172961,0.023917438,1.237011134,7249222.528,2499485.573,14002940.03,0.022433377,3.45974E-06,-3.37752E-06,0.172433377,27690.61608,14608509.76,767324.467,15413840.94,1.500289213,0.010417722
2.828697671,0.023947467,1.249338889,7245119.061,2510667.784,14001047.72,0.022460637,3.96702E-06,-3.50511E-06,0.172460637,27125.19745,14357022.13,823148.0781,15411461,1.50324475,0.011176798
2.831965802,0.023990273,1.261334439,7242535.439,2524711.93,14000461.9,0.022498057,4.56193E-06,-3.67265E-06,0.172498057,26361.96709,14018443.91,901010.127,15408611.44,1.505504434,0.011723014
2.835233933,0.024035483,1.270909412,7241618.482,2538492.922,14001014.64,0.022536397,5.09242E-06,-3.84009E-06,0.172536397,25599.03017,13680695.7,981081.9167,15406019.9,1.508537019,0.011740212
2.839180714,0.02409008,1.282472695,7240511.112,2555135.632,14001682.16,0.022581461,5.64495E-06,-4.03283E-06,0.172581461,24736.88427,13299546.17,1073687.976,15403228.43,1.514388046,0.011095563
2.843127495,0.024139968,1.294035668,7243170.023,2569078.825,14001559.03,0.022623073,6.09805E-06,-4.20362E-06,0.172623073,23987.80091,12968742.91,1155684.122,15400807.08,1.521494123,0.009991241
2.846283959,0.024178973,1.303283175,7246010.124,2579718.494,14001310.74,0.022652978,6.39396E-06,-4.32193E-06,0.172652978,23489.25413,12748717.39,1210959.596,15399135.1,1.528197539,0.008956589
2.849440424,0.024217979,1.312530682,7248850.225,2590358.162,14001062.45,0.022679681,6.64555E-06,-4.42921E-06,0.172679681,23082.41504,12569254.65,1256418.955,15397683.88,1.53754029,0.007963413
2.852596888,0.02425437,1.321778189,7252630.914,2599651.007,13999114.37,0.022703604,6.86353E-06,-4.52785E-06,0.172703604,22754.73224,12424894.68,1293220.869,15396427.95,1.54925037,0.007194266
2.855753353,0.024290274,1.331025696,7256587.042,2608692.641,13996849.25,0.022725588,7.05832E-06,-4.62018E-06,0.172725588,22483.54772,12305721.06,1323790.75,15395336.86,1.562485171,0.006735748
2.858909818,0.024326179,1.340273203,7260543.169,2617734.276,13994584.13,0.022746714,7.24471E-06,-4.71154E-06,0.172746714,22240.82306,12199498.66,1351254.499,15394374.23,1.577105763,0.006650038
2.862066282,0.024364105,1.351600804,7264550.795,2624948.184,13991916.76,0.022768172,7.43818E-06,-4.8081E-06,0.172768172,21996.42086,12093070.53,1379060.756,15393496.5,1.593120485,0.006945738
2.865222747,0.024403007,1.363931221,7268583.249,2631280.943,13989055.46,0.022791001,7.64934E-06,-4.91376E-06,0.172791001,21724.77329,11975198.46,1410212.829,15392658.16,1.61004845,0.007519484
2.868379212,0.024441909,1.376261639,7272615.702,2637613.701,13986194.16,0.022815932,7.87883E-06,-5.02728E-06,0.172815932,21408.41751,11838212.2,1446816.318,15391822.08,1.626273847,0.008277162
2.871535676,0.024480519,1.388591849,7276464.061,2643410.436,13983707.13,0.022843326,8.12237E-06,-5.14558E-06,0.172843326,21039.21088,11678478.55,1489934.115,15390966.33,1.640277553,0.009080356
2.874692141,0.024518845,1.400921859,7280133.222,2648685.405,13981584.41,0.022873005,8.3723E-06,-5.26495E-06,0.172873005,20622.58174,11498221.52,1539067.23,15390084.38,1.651325332,0.009724766
2.877848605,0.02455717,1.413251868,7283802.383,2653960.374,13979461.69,0.02290431,8.61999E-06,-5.38216E-06,0.17290431,20175.50419,11304779.56,1592312.756,15389182.59,1.659621933,0.01011063
2.88100507,0.024595168,1.424538076,7288305.828,2659453.888,13977730.41,0.022936287,8.85716E-06,-5.49436E-06,0.172936287,19721.98859,11108537.97,1646883.933,15388276.13,1.66591482,0.01015059
2.884161535,0.024632526,1.433785889,7294438.512,2665374.188,13976763.54,0.022967673,9.0746E-06,-5.59825E-06,0.172967673,19293.43151,10923035.84,1699055.137,15387386.37,1.671149119,0.009736601
2.887317999,0.024669884,1.443033702,7300571.195,2671294.488,13975796.68,0.022997126,9.26683E-06,-5.69242E-06,0.172997126,18922.57273,10762489.47,1744832.941,15386536.86,1.676821495,0.008925369
2.890474464,0.024707889,1.452281463,7307046.678,2677181.796,13974775.35,0.023023542,9.4349E-06,-5.77873E-06,0.173023542,18635.89808,10638389.85,1780912.601,15385745.92,1.684914639,0.007812545
2.893630928,0.024749037,1.46152897,7315187.837,2682908.791,13973489.4,0.023046056,9.58636E-06,-5.86258E-06,0.173046056,18454.20559,10559702.9,1804663.92,15385019.9,1.698077737,0.00645236
2.896787393,0.024790186,1.470776477,7323328.995,2688635.785,13972203.45,0.023064178,9.72399E-06,-5.94605E-06,0.173064178,18388.8042,10531385.17,1814579.086,15384356.22,1.71754184,0.005030365
2.899943858,0.024831349,1.480007998,7331473.704,2694361.009,13970919.62,0.023078016,9.84448E-06,-6.0269E-06,0.173078016,18436.1402,10551977,1810964.872,15383753.55,1.742633432,0.00373725
2.903100322,0.024877971,1.483090501,7340983.787,2699404.918,13970453.22,0.023088091,9.959E-06,-6.11148E-06,0.173088091,18582.59761,10615599.95,1795398.494,15383205.86,1.774730987,0.002646868
2.906256787,0.024924592,1.486173003,7350493.869,2704448.828,13969986.81,0.023095246,1.00729E-05,-6.20227E-06,0.173095246,18806.81267,10713094.01,1770399.246,15382698.44,1.813769075,0.001886692
2.909413252,0.024971214,1.489255505,7360003.952,2709492.737,13969520.4,0.023100669,1.01799E-05,-6.2939E-06,0.173100669,19078.66359,10831498.87,1739545.869,15382222.3,1.856817481,0.001549601
2.912569716,0.025017243,1.494910555,7369104.228,2714841.386,13970507.88,0.023105589,1.02792E-05,-6.38393E-06,0.173105589,19367.10684,10957326.44,1706552.031,15381776.17,1.901494361,0.001567762
2.915726181,0.025063155,1.501075764,7378123.236,2720250.467,13971783.68,0.023111043,1.03732E-05,-6.47168E-06,0.173111043,19645.85254,11079148.9,1674545.999,15381358.09,1.945966884,0.001887512
2.918882645,0.025109067,1.507240973,7387142.243,2725659.548,13973059.48,0.023117867,1.0468E-05,-6.55856E-06,0.173117867,19893.75844,11187741.62,1646037.893,15380961.33,1.989093982,0.002436675
2.92203911,0.025153399,1.513406045,7395164.368,2731039.168,13974405.35,0.023126492,1.05641E-05,-6.64339E-06,0.173126492,20100.33968,11278392.56,1622301.247,15380577.19,2.029509137,0.003028112
2.925195575,0.02519694,1.51957105,7402687.746,2736404.048,13975786.26,0.023136825,1.06584E-05,-6.72381E-06,0.173136825,20268.12987,11352069.8,1603066.29,15380201.6,2.06636303,0.003518846
2.928352039,0.025240481,1.525736055,7410211.124,2741768.928,13977167.18,0.023148388,1.07491E-05,-6.79958E-06,0.173148388,20409.23222,11413931.72,1586930.838,15379835.08,2.1002461,0.003807707
2.931508504,0.025285027,1.527291616,7416542.502,2747499.923,13978244.24,0.023160345,1.0833E-05,-6.87078E-06,0.173160345,20544.79719,11473042.07,1571434.627,15379481.32,2.132677538,0.003768507
2.934664968,0.025330584,1.524209011,7421674.453,2753599.312,13979015.57,0.023171599,1.09025E-05,-6.93611E-06,0.173171599,20702.21334,11541246.62,1553358.798,15379149.77,2.165444945,0.003362361
2.937821433,0.025376141,1.521126407,7426806.404,2759698.701,13979786.9,0.02318104,1.09454E-05,-6.99159E-06,0.17318104,20908.7214,11630383.88,1529482.467,15378859.5,2.199737084,0.002620035
2.940977898,0.025422961,1.520081175,7430835.475,2765941.921,13980239.15,0.023187692,1.09498E-05,-7.03377E-06,0.173187692,21187.76397,11750660.48,1497030.811,15378638.74,2.236872621,0.00159479
2.944134362,0.025472339,1.523163678,7432630.105,2772476.544,13980044.94,0.023190864,1.09091E-05,-7.06248E-06,0.173190864,21555.09782,11909017.64,1454126.375,15378517.97,2.278896201,0.000414982
2.947290827,0.025521717,1.52624618,7434424.735,2779011.167,13979850.73,0.023190301,1.08134E-05,-7.07492E-06,0.173190301,22015.1643,12107511.59,1400228.399,15378527.95,2.32642726,-0.00077216
2.950447292,0.025571751,1.528828131,7435643.084,2785670.063,13979946.64,0.023186198,1.06521E-05,-7.06718E-06,0.173186198,22560.55473,12343057.88,1336188.479,15378702.24,2.378909283,-0.001827068
2.953603756,0.025625172,1.528828131,7433888.855,2792969.985,13981539.07,0.023179223,1.04269E-05,-7.04198E-06,0.173179223,23171.72874,12607323.05,1264246.464,15379068.54,2.436946703,-0.002592958
2.956760221,0.025678593,1.528828131,7432134.626,2800269.906,13983131.5,0.02317043,1.01418E-05,-7.0017E-06,0.17317043,23819.32696,12887629.1,1187745.228,15379641.25,2.499820078,-0.002977908
2.959916685,0.025732014,1.528828131,7430380.396,2807569.828,13984723.93,0.023161074,9.80283E-06,-6.94689E-06,0.173161074,24469.23864,13169135.64,1110516.489,15380423.28,2.565047298,-0.002950474
2.96307315,0.025788853,1.53189339,7425417.568,2815107.756,13986889.84,0.023152488,9.43367E-06,-6.88631E-06,0.173152488,25085.74566,13436242.8,1036496.072,15381397.14,2.631904742,-0.002489681
2.967020557,0.025859958,1.535748301,7419188.59,2824536.201,13989602.52,0.023144739,8.97718E-06,-6.81609E-06,0.173144739,25760.72297,13728354.75,953766.2908,15382806.79,2.7156887,-0.001436318
2.970967964,0.025931895,1.538593756,7411548.025,2833952.365,13991388.2,0.023141738,8.58051E-06,-6.76253E-06,0.173141738,26294.65414,13958461.93,885652.3721,15384299.69,2.796049178,-8.43624E-05
2.974915371,0.026006173,1.538593756,7399928.486,2843333.914,13990560.84,0.023144212,8.30265E-06,-6.73867E-06,0.173144212,26673.75408,14120183.68,833647.5352,15385701.58,2.87177084,0.001337973
2.97772751,0.02605909,1.538593756,7391650.707,2850017.345,13989971.44,0.023149233,8.19526E-06,-6.74264E-06,0.173149233,26855.14486,14196031.71,805882.3073,15386551.76,2.922545283,0.002232462
2.980539649,0.026112322,1.539776262,7382898.195,2856989.96,13989280.69,0.023156463,8.15514E-06,-6.76047E-06,0.173156463,26978.68032,14246039.77,784235.8732,15387222.44,2.970436607,0.002910152
2.983351789,0.026166708,1.545268934,7372415.309,2865016.636,13988220.56,0.023165281,8.16561E-06,-6.78836E-06,0.173165281,27062.20871,14278098.02,766866.3982,15387700.12,3.016282127,0.003360925
2.986163928,0.026221093,1.550761606,7361932.424,2873043.312,13987160.42,0.023175002,8.20351E-06,-6.82081E-06,0.173175002,27124.45574,14300452.68,751829.8093,15387999.16,3.060855082,0.00355281
2.988976067,0.026275479,1.556254278,7351449.538,2881069.989,13986100.29,0.02318488,8.23995E-06,-6.85011E-06,0.17318488,27184.81876,14321650.97,737073.3884,15388160.25,3.104626327,0.003472577
2.991788206,0.026330403,1.559935918,7340467.037,2889962.8,13986370.09,0.023194269,8.25003E-06,-6.87013E-06,0.173194269,27258.97406,14348695.22,720880.1454,15388243.2,3.148475043,0.003204673
2.994600345,0.026385605,1.562682163,7329226.485,2899302.968,13987326.8,0.023202751,8.21738E-06,-6.87698E-06,0.173202751,27356.0935,14385696.56,702205.5492,15388313.47,3.193249711,0.002827866
2.997412485,0.026440808,1.565428408,7317985.934,2908643.136,13988283.51,0.023210096,8.13121E-06,-6.86781E-06,0.173210096,27480.23738,14434472.68,680545.2518,15388432.11,3.239343862,0.00239572
3.000224624,0.026495489,1.568174663,7306610.355,2917957.69,13989207.68,0.023216304,7.98887E-06,-6.84163E-06,0.173216304,27629.18899,14494140.87,656043.4318,15388648.94,3.286699357,0.002019759
3.003036763,0.026545658,1.570920999,7294064.211,2927050.194,13989849.87,0.023221681,7.7983E-06,-6.79829E-06,0.173221681,27793.13702,14560466.06,629661.2838,15388994.99,3.333597767,0.00180427
3.005848902,0.026595826,1.573667335,7281518.067,2936142.699,13990492.05,0.023226732,7.58218E-06,-6.74293E-06,0.173226732,27957.85916,14627200.28,602864.0287,15389473.42,3.379135225,0.001788138
3.009231608,0.026656173,1.576970887,7266426.384,2947080.019,13991264.52,0.023233293,7.3422E-06,-6.67619E-06,0.173233293,28133.46104,14697684.38,572553.7212,15390171.19,3.433107692,0.002090503
3.012614314,0.026710884,1.582892448,7251757.02,2957725.972,13990358.97,0.023241521,7.19131E-06,-6.6232E-06,0.173241521,28257.6633,14745736.92,547239.3792,15390883.62,3.483742553,0.002774458
3.01599702,0.026764121,1.589499332,7237198.209,2968295.653,13989014.16,0.023252587,7.20243E-06,-6.60037E-06,0.173252587,28306.17682,14760669.98,529716.3765,15391431.86,3.528692056,0.003767962
3.019379726,0.026817357,1.596106216,7222639.398,2978865.333,13987669.35,0.023267359,7.42411E-06,-6.62531E-06,0.173267359,28264.8892,14736332.75,521860.5053,15391618.6,3.568582779,0.004965974
3.022762431,0.026869549,1.599950303,7209491.203,2988855.738,13986598.36,0.023286321,7.85743E-06,-6.70689E-06,0.173286321,28130.53417,14671396.7,524499.9181,15391284.44,3.603422874,0.00624548
3.026145137,0.026921537,1.603253745,7196619.047,2998732.785,13985580.94,0.023309478,8.45921E-06,-6.84387E-06,0.173309478,27911.23958,14569525.84,537275.3787,15390357.42,3.633036826,0.007445703
3.029527843,0.026973525,1.606557188,7183746.892,3008609.833,13984563.53,0.023336342,9.16327E-06,-7.02675E-06,0.173336342,27625.21259,14438829.71,558661.5215,15388867.47,3.658028423,0.008437504
3.032910549,0.027027151,1.609860726,7173806.412,3016658.607,13985634.26,0.023366054,9.90376E-06,-7.24131E-06,0.173366054,27297.28894,14290304.65,586258.4911,15386924.79,3.679925799,0.009129737
3.036293255,0.027080999,1.613164278,7164265.166,3024458.407,13986989.35,0.023397522,1.06247E-05,-7.47031E-06,0.173397522,26955.61821,14136358.67,617116.5059,15384683.4,3.700170388,0.009475364
3.03967596,0.027134848,1.616467829,7154723.921,3032258.208,13988344.43,0.023429613,1.1284E-05,-7.69627E-06,0.173429613,26627.15808,13988856.09,648223.4692,15382308.73,3.71950033,0.009498177
3.043058666,0.027191528,1.622823804,7149079.318,3038368.933,13990340.85,0.023461339,1.18601E-05,-7.90838E-06,0.173461339,26333.82974,13857402.86,676973.7529,15379949.72,3.739971579,0.009259664
3.046441372,0.02724844,1.629430689,7143755.019,3044340.817,13992389.98,0.023492006,1.23458E-05,-8.10032E-06,0.173492006,26089.43258,13748036.38,701560.6382,15377720.49,3.763016775,0.008871818
3.049824078,0.027305352,1.636037573,7138430.721,3050312.7,13994439.11,0.023521352,1.27454E-05,-8.26909E-06,0.173521352,25896.66799,13661931.53,721366.4183,15375695.46,3.788314455,0.008478866
3.053206784,0.027365286,1.642644669,7136573.042,3053183.684,13993405.62,0.02354955,1.30803E-05,-8.4206E-06,0.17354955,25747.87088,13595683.72,736950.0011,15373904.16,3.816733736,0.008193179
3.056589489,0.02742532,1.649251772,7134830.529,3055951.652,13992269.72,0.02357715,1.33794E-05,-8.56421E-06,0.17357715,25626.9117,13542202.91,749861.4493,15372330.46,3.848253076,0.00812463
3.059972195,0.027485308,1.655858873,7133130.96,3058686.199,13991109.96,0.023605018,1.36741E-05,-8.70947E-06,0.173605018,25510.88363,13491433.67,762478.6497,15370922.5,3.881011278,0.008352392
3.063354901,0.027541456,1.662465757,7135043.968,3058609.274,13987943.45,0.023634136,1.39923E-05,-8.86471E-06,0.173634136,25375.47795,13432654.08,777443.7848,15369606.41,3.911984359,0.008863685
3.066737607,0.027597603,1.669072642,7136956.975,3058532.348,13984776.94,0.023665397,1.43593E-05,-9.03896E-06,0.173665397,25199.78217,13356657.03,797119.9403,15368298.62,3.939339856,0.009618644
3.070120312,0.027653816,1.675679538,7139158.869,3058371.677,13981730.15,0.023699505,1.47964E-05,-9.2424E-06,0.173699505,24968.60911,13256762.22,823323.802,15366913.92,3.963387852,0.010547495
3.072745302,0.027698307,1.680806669,7144678.849,3057142.13,13980945.31,0.023728176,1.51877E-05,-9.42312E-06,0.173728176,24746.97471,13160973.33,848730.3519,15365740.42,3.979942666,0.011297689
3.075370291,0.027742798,1.685933799,7150198.829,3055912.583,13980160.46,0.023758753,1.5618E-05,-9.62225E-06,0.173758753,24490.72776,13050208.35,878436.0251,15364455.13,3.994736615,0.011998762
3.07799528,0.027787289,1.69106093,7155718.809,3054683.036,13979375.62,0.023791056,1.60755E-05,-9.8354E-06,0.173791056,24205.55185,12926968.34,911895.918,15363054.12,4.00761433,0.01261296
3.080620269,0.027833255,1.696188016,7162077.881,3053498.539,13979117.02,0.023824776,1.65479E-05,-1.00583E-05,0.173824776,23900.08262,12795011.4,948216.4138,15361548.2,4.019159592,0.013078901
3.083245258,0.027883369,1.701314977,7170798.127,3052440.813,13980339.25,0.023859455,1.7025E-05,-1.0288E-05,0.173859455,23586.37438,12659584.57,986082.4408,15359957.46,4.031271251,0.013343299
3.086414707,0.027943877,1.707505342,7181327.076,3051163.699,13981814.98,0.023901827,1.75857E-05,-1.05655E-05,0.173901827,23216.08489,12499962.87,1031639.954,15357966.23,4.047566556,0.013394207
3.089584156,0.028004386,1.713695707,7191856.025,3049886.585,13983290.72,0.023943909,1.81019E-05,-1.08295E-05,0.173943909,22875.02668,12353293.55,1074664.122,15355960.55,4.064788444,0.013161096
3.093582102,0.028077852,1.728633472,7207520.679,3047783.65,13984392.59,0.02399522,1.86516E-05,-1.11233E-05,0.17399522,22517.03607,12200005.76,1121581.862,15353537.56,4.086817002,0.012507253
3.097580048,0.028151046,1.744250536,7223412.435,3045633.837,13985422.07,0.024043446,1.90698E-05,-1.13632E-05,0.174043446,22261.71653,12091719.37,1157394.503,15351364.05,4.109870952,0.011618161
